pair_id,pair_type,original_song_id,original_segment_id,comparison_song_id,comparison_segment_id,transformation,original_representation,comparison_representation
pair_003470,negative,176,02,829,01,,data/processed/representations/176_segment_02.json,data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/829_segment_01.json
pair_003471,negative,176,02,866,02,,data/processed/representations/176_segment_02.json,data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/866_segment_02.json
pair_003472,negative,176,02,894,02,,data/processed/representations/176_segment_02.json,data/processed/transformations/melody/transpose/random_seed_42__semitones_2/894_segment_02.json
pair_003473,negative,197,01,090,02,,data/processed/representations/197_segment_01.json,data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/090_segment_02.json
pair_003474,negative,197,01,128,02,,data/processed/representations/197_segment_01.json,data/processed/representations/128_segment_02.json
pair_003475,negative,197,01,164,02,,data/processed/representations/197_segment_01.json,data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/164_segment_02.json
pair_003476,negative,197,01,204,01,,data/processed/representations/197_segment_01.json,data/processed/representations/204_segment_01.json
pair_003477,negative,197,01,229,01,,data/processed/representations/197_segment_01.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/229_segment_01.json
pair_003478,negative,197,01,297,01,,data/processed/representations/197_segment_01.json,data/processed/representations/297_segment_01.json
pair_003479,negative,197,01,364,02,,data/processed/representations/197_segment_01.json,data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/364_segment_02.json
pair_003480,negative,197,01,460,01,,data/processed/representations/197_segment_01.json,data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/460_segment_01.json
pair_003481,negative,197,01,619,01,,data/processed/representations/197_segment_01.json,data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/619_segment_01.json
pair_003482,negative,197,01,624,01,,data/processed/representations/197_segment_01.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/624_segment_01.json
pair_003483,negative,197,01,719,02,,data/processed/representations/197_segment_01.json,data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/719_segment_02.json
pair_003484,negative,197,01,748,01,,data/processed/representations/197_segment_01.json,data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/748_segment_01.json
pair_003485,negative,197,01,859,01,,data/processed/representations/197_segment_01.json,data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/859_segment_01.json
pair_003486,negative,197,01,881,01,,data/processed/representations/197_segment_01.json,data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/881_segment_01.json
pair_003487,negative,197,02,031,02,,data/processed/representations/197_segment_02.json,data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/031_segment_02.json
pair_003488,negative,197,02,095,01,,data/processed/representations/197_segment_02.json,data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/095_segment_01.json
pair_003489,negative,197,02,160,01,,data/processed/representations/197_segment_02.json,data/processed/transformations/melody/transpose/random_seed_42__semitones_2/160_segment_01.json
pair_003490,negative,197,02,176,02,,data/processed/representations/197_segment_02.json,data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/176_segment_02.json
pair_003491,negative,197,02,282,01,,data/processed/representations/197_segment_02.json,data/processed/transformations/melody/transpose/random_seed_42__semitones_2/282_segment_01.json
pair_003492,negative,197,02,390,01,,data/processed/representations/197_segment_02.json,data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/390_segment_01.json
pair_003493,negative,197,02,433,01,,data/processed/representations/197_segment_02.json,data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/433_segment_01.json
pair_003494,negative,197,02,634,02,,data/processed/representations/197_segment_02.json,data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/634_segment_02.json
pair_003495,negative,197,02,734,02,,data/processed/representations/197_segment_02.json,data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/734_segment_02.json
pair_003496,negative,197,02,748,01,,data/processed/representations/197_segment_02.json,data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/748_segment_01.json
pair_003497,negative,197,02,748,01,,data/processed/representations/197_segment_02.json,data/processed/transformations/melody/transpose/random_seed_42__semitones_2/748_segment_01.json
pair_003498,negative,197,02,755,02,,data/processed/representations/197_segment_02.json,data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/755_segment_02.json
pair_003499,negative,197,02,759,02,,data/processed/representations/197_segment_02.json,data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/759_segment_02.json
pair_003500,negative,197,02,778,01,,data/processed/representations/197_segment_02.json,data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/778_segment_01.json
pair_003501,negative,204,01,026,02,,data/processed/representations/204_segment_01.json,data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/026_segment_02.json
pair_003502,negative,204,01,072,02,,data/processed/representations/204_segment_01.json,data/processed/representations/072_segment_02.json
pair_003503,negative,204,01,160,02,,data/processed/representations/204_segment_01.json,data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/160_segment_02.json
pair_003504,negative,204,01,176,01,,data/processed/representations/204_segment_01.json,data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/176_segment_01.json
pair_003505,negative,204,01,251,02,,data/processed/representations/204_segment_01.json,data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/251_segment_02.json
pair_003506,negative,204,01,282,02,,data/processed/representations/204_segment_01.json,data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/282_segment_02.json
pair_003507,negative,204,01,285,02,,data/processed/representations/204_segment_01.json,data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/285_segment_02.json
pair_003508,negative,204,01,380,02,,data/processed/representations/204_segment_01.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/380_segment_02.json
pair_003509,negative,204,01,550,02,,data/processed/representations/204_segment_01.json,data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/550_segment_02.json
pair_003510,negative,204,01,634,01,,data/processed/representations/204_segment_01.json,data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/634_segment_01.json
pair_003511,negative,204,01,655,02,,data/processed/representations/204_segment_01.json,data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/655_segment_02.json
pair_003512,negative,204,01,792,02,,data/processed/representations/204_segment_01.json,data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/792_segment_02.json
pair_003513,negative,204,01,827,01,,data/processed/representations/204_segment_01.json,data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/827_segment_01.json
pair_003514,negative,204,01,859,02,,data/processed/representations/204_segment_01.json,data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/859_segment_02.json
pair_003515,negative,204,02,031,01,,data/processed/representations/204_segment_02.json,data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/031_segment_01.json
pair_003516,negative,204,02,081,01,,data/processed/representations/204_segment_02.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/081_segment_01.json
pair_003517,negative,204,02,167,01,,data/processed/representations/204_segment_02.json,data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/167_segment_01.json
pair_003518,negative,204,02,167,01,,data/processed/representations/204_segment_02.json,data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/167_segment_01.json
pair_003519,negative,204,02,226,01,,data/processed/representations/204_segment_02.json,data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/226_segment_01.json
pair_003520,negative,204,02,274,01,,data/processed/representations/204_segment_02.json,data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/274_segment_01.json
pair_003521,negative,204,02,430,02,,data/processed/representations/204_segment_02.json,data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/430_segment_02.json
pair_003522,negative,204,02,547,01,,data/processed/representations/204_segment_02.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/547_segment_01.json
pair_003523,negative,204,02,605,01,,data/processed/representations/204_segment_02.json,data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/605_segment_01.json
pair_003524,negative,204,02,651,01,,data/processed/representations/204_segment_02.json,data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/651_segment_01.json
pair_003525,negative,204,02,748,02,,data/processed/representations/204_segment_02.json,data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/748_segment_02.json
pair_003526,negative,204,02,826,02,,data/processed/representations/204_segment_02.json,data/processed/representations/826_segment_02.json
pair_003527,negative,204,02,827,02,,data/processed/representations/204_segment_02.json,data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/827_segment_02.json
pair_003528,negative,204,02,897,01,,data/processed/representations/204_segment_02.json,data/processed/representations/897_segment_01.json
pair_003529,negative,215,01,072,01,,data/processed/representations/215_segment_01.json,data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/072_segment_01.json
pair_003530,negative,215,01,081,01,,data/processed/representations/215_segment_01.json,data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/081_segment_01.json
pair_003531,negative,215,01,128,02,,data/processed/representations/215_segment_01.json,data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/128_segment_02.json
pair_003532,negative,215,01,143,01,,data/processed/representations/215_segment_01.json,data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/143_segment_01.json
pair_003533,negative,215,01,176,01,,data/processed/representations/215_segment_01.json,data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/176_segment_01.json
pair_003534,negative,215,01,229,01,,data/processed/representations/215_segment_01.json,data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/229_segment_01.json
pair_003535,negative,215,01,297,02,,data/processed/representations/215_segment_01.json,data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/297_segment_02.json
pair_003536,negative,215,01,349,01,,data/processed/representations/215_segment_01.json,data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/349_segment_01.json
pair_003537,negative,215,01,433,02,,data/processed/representations/215_segment_01.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/433_segment_02.json
pair_003538,negative,215,01,559,02,,data/processed/representations/215_segment_01.json,data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/559_segment_02.json
pair_003539,negative,215,01,605,01,,data/processed/representations/215_segment_01.json,data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/605_segment_01.json
pair_003540,negative,215,01,605,01,,data/processed/representations/215_segment_01.json,data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/605_segment_01.json
pair_003541,negative,215,01,759,01,,data/processed/representations/215_segment_01.json,data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/759_segment_01.json
pair_003542,negative,215,01,826,02,,data/processed/representations/215_segment_01.json,data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/826_segment_02.json
pair_003543,negative,215,02,007,01,,data/processed/representations/215_segment_02.json,data/processed/representations/007_segment_01.json
pair_003544,negative,215,02,074,02,,data/processed/representations/215_segment_02.json,data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/074_segment_02.json
pair_003545,negative,215,02,082,01,,data/processed/representations/215_segment_02.json,data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/082_segment_01.json
pair_003546,negative,215,02,143,01,,data/processed/representations/215_segment_02.json,data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/143_segment_01.json
pair_003547,negative,215,02,160,02,,data/processed/representations/215_segment_02.json,data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/160_segment_02.json
pair_003548,negative,215,02,353,02,,data/processed/representations/215_segment_02.json,data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/353_segment_02.json
pair_003549,negative,215,02,460,02,,data/processed/representations/215_segment_02.json,data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/460_segment_02.json
pair_003550,negative,215,02,547,01,,data/processed/representations/215_segment_02.json,data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/547_segment_01.json
pair_003551,negative,215,02,575,01,,data/processed/representations/215_segment_02.json,data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/575_segment_01.json
pair_003552,negative,215,02,605,01,,data/processed/representations/215_segment_02.json,data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/605_segment_01.json
pair_003553,negative,215,02,792,01,,data/processed/representations/215_segment_02.json,data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/792_segment_01.json
pair_003554,negative,215,02,827,02,,data/processed/representations/215_segment_02.json,data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/827_segment_02.json
pair_003555,negative,215,02,875,02,,data/processed/representations/215_segment_02.json,data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/875_segment_02.json
pair_003556,negative,215,02,894,02,,data/processed/representations/215_segment_02.json,data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/894_segment_02.json
pair_003557,negative,221,01,047,01,,data/processed/representations/221_segment_01.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/047_segment_01.json
pair_003558,negative,221,01,081,01,,data/processed/representations/221_segment_01.json,data/processed/representations/081_segment_01.json
pair_003559,negative,221,01,095,01,,data/processed/representations/221_segment_01.json,data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/095_segment_01.json
pair_003560,negative,221,01,100,02,,data/processed/representations/221_segment_01.json,data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/100_segment_02.json
pair_003561,negative,221,01,143,01,,data/processed/representations/221_segment_01.json,data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/143_segment_01.json
pair_003562,negative,221,01,160,02,,data/processed/representations/221_segment_01.json,data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/160_segment_02.json
pair_003563,negative,221,01,345,02,,data/processed/representations/221_segment_01.json,data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/345_segment_02.json
pair_003564,negative,221,01,430,01,,data/processed/representations/221_segment_01.json,data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/430_segment_01.json
pair_003565,negative,221,01,550,02,,data/processed/representations/221_segment_01.json,data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/550_segment_02.json
pair_003566,negative,221,01,592,01,,data/processed/representations/221_segment_01.json,data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/592_segment_01.json
pair_003567,negative,221,01,651,01,,data/processed/representations/221_segment_01.json,data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/651_segment_01.json
pair_003568,negative,221,01,664,01,,data/processed/representations/221_segment_01.json,data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/664_segment_01.json
pair_003569,negative,221,01,760,01,,data/processed/representations/221_segment_01.json,data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/760_segment_01.json
pair_003570,negative,221,01,894,02,,data/processed/representations/221_segment_01.json,data/processed/representations/894_segment_02.json
pair_003571,negative,221,02,028,01,,data/processed/representations/221_segment_02.json,data/processed/transformations/melody/transpose/random_seed_42__semitones_2/028_segment_01.json
pair_003572,negative,221,02,104,01,,data/processed/representations/221_segment_02.json,data/processed/transformations/melody/transpose/random_seed_42__semitones_2/104_segment_01.json
pair_003573,negative,221,02,143,01,,data/processed/representations/221_segment_02.json,data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/143_segment_01.json
pair_003574,negative,221,02,167,01,,data/processed/representations/221_segment_02.json,data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/167_segment_01.json
pair_003575,negative,221,02,251,01,,data/processed/representations/221_segment_02.json,data/processed/transformations/melody/transpose/random_seed_42__semitones_2/251_segment_01.json
pair_003576,negative,221,02,349,01,,data/processed/representations/221_segment_02.json,data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/349_segment_01.json
pair_003577,negative,221,02,353,02,,data/processed/representations/221_segment_02.json,data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/353_segment_02.json
pair_003578,negative,221,02,380,01,,data/processed/representations/221_segment_02.json,data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/380_segment_01.json
pair_003579,negative,221,02,634,01,,data/processed/representations/221_segment_02.json,data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/634_segment_01.json
pair_003580,negative,221,02,644,01,,data/processed/representations/221_segment_02.json,data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/644_segment_01.json
pair_003581,negative,221,02,666,02,,data/processed/representations/221_segment_02.json,data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/666_segment_02.json
pair_003582,negative,221,02,825,02,,data/processed/representations/221_segment_02.json,data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/825_segment_02.json
pair_003583,negative,221,02,827,02,,data/processed/representations/221_segment_02.json,data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/827_segment_02.json
pair_003584,negative,221,02,875,01,,data/processed/representations/221_segment_02.json,data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/875_segment_01.json
pair_003585,negative,224,01,028,02,,data/processed/representations/224_segment_01.json,data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/028_segment_02.json
pair_003586,negative,224,01,090,01,,data/processed/representations/224_segment_01.json,data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/090_segment_01.json
pair_003587,negative,224,01,100,02,,data/processed/representations/224_segment_01.json,data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/100_segment_02.json
pair_003588,negative,224,01,160,02,,data/processed/representations/224_segment_01.json,data/processed/transformations/melody/transpose/random_seed_42__semitones_2/160_segment_02.json
pair_003589,negative,224,01,239,02,,data/processed/representations/224_segment_01.json,data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/239_segment_02.json
pair_003590,negative,224,01,271,02,,data/processed/representations/224_segment_01.json,data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/271_segment_02.json
pair_003591,negative,224,01,301,02,,data/processed/representations/224_segment_01.json,data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/301_segment_02.json
pair_003592,negative,224,01,364,01,,data/processed/representations/224_segment_01.json,data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/364_segment_01.json
pair_003593,negative,224,01,715,01,,data/processed/representations/224_segment_01.json,data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/715_segment_01.json
pair_003594,negative,224,01,722,02,,data/processed/representations/224_segment_01.json,data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/722_segment_02.json
pair_003595,negative,224,01,722,02,,data/processed/representations/224_segment_01.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/722_segment_02.json
pair_003596,negative,224,01,760,01,,data/processed/representations/224_segment_01.json,data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/760_segment_01.json
pair_003597,negative,224,01,894,02,,data/processed/representations/224_segment_01.json,data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/894_segment_02.json
pair_003598,negative,224,01,894,02,,data/processed/representations/224_segment_01.json,data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/894_segment_02.json
pair_003599,negative,224,02,082,02,,data/processed/representations/224_segment_02.json,data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/082_segment_02.json
pair_003600,negative,224,02,104,02,,data/processed/representations/224_segment_02.json,data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/104_segment_02.json
pair_003601,negative,224,02,221,01,,data/processed/representations/224_segment_02.json,data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/221_segment_01.json
pair_003602,negative,224,02,226,02,,data/processed/representations/224_segment_02.json,data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/226_segment_02.json
pair_003603,negative,224,02,282,02,,data/processed/representations/224_segment_02.json,data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/282_segment_02.json
pair_003604,negative,224,02,345,02,,data/processed/representations/224_segment_02.json,data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/345_segment_02.json
pair_003605,negative,224,02,349,02,,data/processed/representations/224_segment_02.json,data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/349_segment_02.json
pair_003606,negative,224,02,559,02,,data/processed/representations/224_segment_02.json,data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/559_segment_02.json
pair_003607,negative,224,02,655,01,,data/processed/representations/224_segment_02.json,data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/655_segment_01.json
pair_003608,negative,224,02,655,02,,data/processed/representations/224_segment_02.json,data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/655_segment_02.json
pair_003609,negative,224,02,678,01,,data/processed/representations/224_segment_02.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/678_segment_01.json
pair_003610,negative,224,02,748,02,,data/processed/representations/224_segment_02.json,data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/748_segment_02.json
pair_003611,negative,224,02,825,02,,data/processed/representations/224_segment_02.json,data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/825_segment_02.json
pair_003612,negative,224,02,881,02,,data/processed/representations/224_segment_02.json,data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/881_segment_02.json
pair_003613,negative,226,01,074,01,,data/processed/representations/226_segment_01.json,data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/074_segment_01.json
pair_003614,negative,226,01,104,01,,data/processed/representations/226_segment_01.json,data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/104_segment_01.json
pair_003615,negative,226,01,221,02,,data/processed/representations/226_segment_01.json,data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/221_segment_02.json
pair_003616,negative,226,01,251,01,,data/processed/representations/226_segment_01.json,data/processed/representations/251_segment_01.json
pair_003617,negative,226,01,380,01,,data/processed/representations/226_segment_01.json,data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/380_segment_01.json
pair_003618,negative,226,01,559,01,,data/processed/representations/226_segment_01.json,data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/559_segment_01.json
pair_003619,negative,226,01,566,02,,data/processed/representations/226_segment_01.json,data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/566_segment_02.json
pair_003620,negative,226,01,617,02,,data/processed/representations/226_segment_01.json,data/processed/transformations/melody/transpose/random_seed_42__semitones_2/617_segment_02.json
pair_003621,negative,226,01,755,01,,data/processed/representations/226_segment_01.json,data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/755_segment_01.json
pair_003622,negative,226,01,755,01,,data/processed/representations/226_segment_01.json,data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/755_segment_01.json
pair_003623,negative,226,01,759,01,,data/processed/representations/226_segment_01.json,data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/759_segment_01.json
pair_003624,negative,226,01,792,02,,data/processed/representations/226_segment_01.json,data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/792_segment_02.json
pair_003625,negative,226,01,826,01,,data/processed/representations/226_segment_01.json,data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/826_segment_01.json
pair_003626,negative,226,01,900,01,,data/processed/representations/226_segment_01.json,data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/900_segment_01.json
pair_003627,negative,226,02,096,01,,data/processed/representations/226_segment_02.json,data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/096_segment_01.json
pair_003628,negative,226,02,105,02,,data/processed/representations/226_segment_02.json,data/processed/representations/105_segment_02.json
pair_003629,negative,226,02,164,01,,data/processed/representations/226_segment_02.json,data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/164_segment_01.json
pair_003630,negative,226,02,167,01,,data/processed/representations/226_segment_02.json,data/processed/representations/167_segment_01.json
pair_003631,negative,226,02,550,02,,data/processed/representations/226_segment_02.json,data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/550_segment_02.json
pair_003632,negative,226,02,619,02,,data/processed/representations/226_segment_02.json,data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/619_segment_02.json
pair_003633,negative,226,02,655,02,,data/processed/representations/226_segment_02.json,data/processed/transformations/melody/transpose/random_seed_42__semitones_2/655_segment_02.json
pair_003634,negative,226,02,678,02,,data/processed/representations/226_segment_02.json,data/processed/representations/678_segment_02.json
pair_003635,negative,226,02,687,01,,data/processed/representations/226_segment_02.json,data/processed/representations/687_segment_01.json
pair_003636,negative,226,02,700,01,,data/processed/representations/226_segment_02.json,data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/700_segment_01.json
pair_003637,negative,226,02,700,02,,data/processed/representations/226_segment_02.json,data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/700_segment_02.json
pair_003638,negative,226,02,734,02,,data/processed/representations/226_segment_02.json,data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/734_segment_02.json
pair_003639,negative,226,02,748,02,,data/processed/representations/226_segment_02.json,data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/748_segment_02.json
pair_003640,negative,226,02,825,01,,data/processed/representations/226_segment_02.json,data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/825_segment_01.json
pair_003641,negative,229,01,007,02,,data/processed/representations/229_segment_01.json,data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/007_segment_02.json
pair_003642,negative,229,01,197,01,,data/processed/representations/229_segment_01.json,data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/197_segment_01.json
